PDT Format Material Data File created Mon Nov 19 17:50:57 2018

This file is a multigroup neutron library generated from barnfire.
1 temperatures, 1 densities, and 146 groups.

16 neutron processes and 11 transfer processes.
Scattering order 5

Microscopic cross sections are in units of barns.

Temperatures in Kelvin:
         296.15

Densities in g/cc:
              0

Group boundaries in eV:
            1.395663            1.308103            0.611766           0.8525085            1.882769
           0.9533874            1.366306            1.065584            1.287641            1.777292
            2.287649            1.322473            2.733847            2.182393            3.590821
            1.669821            3.636947            4.551572            2.097277            2.939893
            3.562381            4.009713       4.31909300312            4.483434            4.589982
            4.651806            4.687148            4.707247       4.71951800156            4.728094
       4.73295900312       4.73569100312       4.73722400624       4.73809301247       4.73859302183
       4.73889503742       4.73910106705       4.73928212006       4.73950121206       4.73967129626
       4.73975033525       4.73984738514       4.73998145375       4.74011852548       4.74024859409
       4.74041468452       4.74064380771       4.74088293557       4.74110405719        4.7414002178
       4.74180443766       4.74221566063       4.74261488049       4.74313916584       4.74384955566
       4.74457595328        4.7452893431       4.74621684986       4.74748154374       4.74857814251
       4.74934356039       4.75024405313       4.75131764098        4.7523351992       4.75315564515
       4.75408515504       4.75515073665       4.75619531202       4.75727089987       4.75848956724
       4.75988833441       4.76125608287       4.76262383288       4.76417768425       4.76594064632
        4.7677066162       4.76949759542       4.77152570563       4.77383897177       4.77571600089
        4.7771307743       4.77867662099        4.7803545394       4.78179732996       4.78300499109
       4.78425267406       4.78560941627       4.78676304778       4.78777960601       4.78883318138
       4.78989576143       4.79249618662       4.79643133842       4.80023041694        4.8039034253
       4.80764147263       4.81137151217       4.81514257666       4.81901469572       4.82295885377
       4.82701107106       4.83122037412       4.83557075514       4.84005521101        4.8448538384
       4.84990960612       4.85494836293       4.85776090506        4.8609076265       4.86686588696
        4.8732653891       4.88033826236        4.8879314194       4.89619694443       4.90475262851
        4.9096873323       4.91552452727       4.92656157104       4.93951566421        4.9543527865
       4.97155120144       4.98228207525       4.99330010499       5.01719417488       5.04850828954
       5.06865729182       5.09049018914       5.11384990663       5.14735908472       5.23687026649
       5.31412636913       5.37828595136       5.49284781109       5.64718056979       6.20775788217
       9.00844907422
MT 4
           0.4231202           0.4118664           0.3933618           0.4200282           0.4466494
           0.3622094           0.3559538           0.3234945            0.279176           0.2907305
           0.3869057           0.3091866           0.1781127           0.2686922           0.3291662
            0.185346           0.1261762          0.07700413          0.01954127                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0
MT 51
           0.2102822           0.2262861           0.2353596           0.2972731           0.3600356
           0.3129965           0.3302763           0.3065852           0.2709215           0.2887127
           0.3867319           0.3091866           0.1781127           0.2686922           0.3291662
            0.185346           0.1261762          0.07700413          0.01954127                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0
MT 52
          0.01930203          0.02339144          0.02806478          0.02706155          0.02128172
          0.01723523          0.01343221         0.009179821         0.005081718          0.00131588
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0
MT 53
          0.06659536          0.05801448          0.03875671          0.01985333         0.005464238
        5.073234e-05                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0
MT 54
          0.02002641          0.01662635         0.008488195        0.0004876378                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0
MT 55
          0.01198603         0.006845623        0.0002268179                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0
MT 56
         0.006510823        0.0005324674                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0
MT 91
          0.08841729          0.08016995          0.08246572          0.07535258          0.05986782
          0.03192701          0.01224525         0.007729454         0.003172725        0.0007019181
        0.0001737207                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0
MT 102
        7.271451e-05         5.96903e-05        5.594208e-05        6.675202e-05        7.560861e-05
        8.157689e-05        8.678314e-05          8.7842e-05         8.73352e-05        8.109189e-05
        7.290793e-05        6.208879e-05        4.948062e-05        4.029781e-05        3.797182e-05
        3.090091e-05        2.478413e-05        2.314236e-05        2.213709e-05        2.213461e-05
        2.212942e-05        2.212594e-05        2.212508e-05        2.212443e-05        2.212423e-05
        2.212073e-05        2.211718e-05        2.211708e-05        2.210852e-05        2.205842e-05
        2.192152e-05   2.15912399844e-05   1.88318899844e-05   1.54025299844e-05   1.28305400156e-05
   1.12645400312e-05   1.08958100312e-05   1.14272500312e-05   1.27718400624e-05   1.51697601559e-05
    1.8734060078e-05   2.35093301715e-05   3.01095805302e-05   4.00902704834e-05   5.34800808264e-05
   7.12905411695e-05   9.50754716528e-05   0.000126709501871   0.000168966701403   0.000200177502651
   0.000212985601403   0.000228331900156   0.000247943500156   0.000266840600312   0.000283699700468
        0.0003044607   0.000330692100156   0.000355910499844   0.000378297501403   0.000405963000936
   0.000441068899532   0.000474244102651   0.000504527101247   0.000541471300312   0.000588081198753
   0.000632443393607   0.000672724704522    0.00072194930343   0.000784063797661   0.000834586892983
   0.000867849296726   0.000905412001559   0.000948283802963    0.00098739880499    0.00101767100624
    0.00105100500624    0.00108786800312    0.00112300900156         0.001157925    0.00119633399844
    0.00123884999532    0.00127915799532    0.00131821099532    0.00136122099688    0.00140845799688
         0.001454222         0.001499137    0.00154840399844         0.001602805    0.00164580400156
    0.00167742900468    0.00171128000468    0.00174725200624     0.0017776240078     0.0018025630078
     0.0018281150078     0.0018553110078     0.0018783460078    0.00189823100624    0.00191863500624
    0.00193916800468    0.00198806000156    0.00206009299688    0.00212731399376    0.00219053799376
    0.00225290099376    0.00231343599532    0.00237308099844    0.00243278400156    0.00249213700312
    0.00255166300312    0.00261207600468    0.00267311200312    0.00273460800312    0.00279896100156
    0.00286514200156    0.00292961199844    0.00296502399844    0.00300405999844    0.00307669599688
    0.00315283699688    0.00323492799532    0.00332091799532    0.00341194199688    0.00350370199688
    0.00355568599688    0.00361584599844    0.00372730300156    0.00385389200312    0.00399403800312
    0.00415058000468    0.00424579300624    0.00434070800624    0.00454008500468    0.00478880700312
    0.00494298400156    0.00510342400156    0.00527116600156         0.005500296    0.00607306299688
    0.00653196599688    0.00688666199688    0.00748323399688    0.00822317599688     0.0104868499844
     0.0192656399844
MT 107
           0.0692995           0.0741387           0.1006766          0.08779146          0.08788115
           0.1297512           0.1832173           0.2488066          0.09269603          0.07376661
           0.1151445          0.04235628         0.001138338        0.0009488174        0.0008015887
        3.407676e-05                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0
MT 229
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
       4.72874007802       4.72083868982       4.70687908075       4.68206697539       4.65989699683
       4.64956012942       4.63598739561       4.61743042847       4.60272346807       4.59286221084
       4.57735135073       4.55367015493       4.52722778555       4.50064935692       4.46545382075
       4.41718424203       4.36708015917       4.31834954927       4.25467470453       4.16825197479
       4.07853630068       3.99180938071       3.87948885952        3.7285917247       3.59845769993
       3.51067920452       3.40955485781       3.29250594513       3.18335328862        3.0990155062
       3.00630272845       2.90504780257       2.80936537093       2.71547503853       2.61361395455
       2.50326777908       2.40072689202       2.30294593423       2.19710455905       2.08397561057
       1.98009746037       1.88617412095       1.79089190727       1.69214165094       1.61756058016
       1.56499617675       1.51177219797       1.45764240524       1.41363822531       1.37919989987
       1.34437322358       1.30930120114       1.27987775875       1.25586190421       1.23182296235
       1.20768882246       1.15438498963       1.08069242283       1.01719677445      0.961253063243
      0.910504807347      0.864863069082      0.822937527187      0.783684304944      0.747110026366
      0.712852620925      0.680490128169      0.650227214056      0.621992962009      0.594589711989
      0.568572669353      0.544977885825      0.532672048942      0.519699599111      0.496848240426
       0.47466677327       0.45258759291       0.43120944431      0.410543430744      0.391442631584
      0.381257284727      0.370300575961      0.351355626019      0.332165556374      0.313339998218
      0.294940380397      0.284793339877       0.27578017946      0.259041742109      0.242012569831
      0.233065971423       0.22533929548      0.218072669334      0.210249763771      0.196099386196
      0.188765632172      0.185349366588      0.181995310861      0.181136738031      0.191936498985
      0.279949280029
MT 230
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
    0.00846338064931     0.0150519461693     0.0267622555079     0.0475971191121     0.0663605455714
     0.0750977119286     0.0864955497514      0.101994854915      0.118055293303      0.133547410805
      0.153821121185      0.181390032406      0.209900746895      0.237474756556      0.273515997664
      0.322532849247      0.373138800301      0.422291910095      0.486381817723      0.573368044395
